ticker,total_return,volatility,sharpe,max_drawdown
GOOGL,2.0995169099998474,0.20911543790190001,0.64618625234513,-0.3811317497814408
WMT,0.6618462940597529,0.15159159878367245,0.41188012887326125,-0.361349602225293
AMD,7.576317029788495,0.45232749968909475,0.6929204313326035,-0.5721919700530134
NVDA,39.65401504924894,0.38919445506222444,1.1457249019451905,-0.636205900520414
